Unnamed: 0,Acousticness,Album,Artist,Danceability,Duration,Energy,Instrumentalness,Liveness,Loudness,Mode,Name,Popularity,Speechiness,Tempo,Valence,year,period
69,0.587,Martina,martina mcbride,0.398,349333,0.332,0.0,0.0846,-9.106,1,god's will,0,0.0317,121.531,0.191,2003.0,pre_ai
72,0.0957,Martina McBride: Live In Concert,martina mcbride,0.42,245600,0.603,9.85e-05,0.978,-4.435,1,anyway,10,0.0289,137.009,0.263,2007.0,pre_ai
73,0.234,Martina McBride: Live In Concert,martina mcbride,0.433,258480,0.588,0.0,0.989,-6.218,1,concrete angel,10,0.032,155.76,0.253,2002.0,pre_ai
90,0.0409,Shine,martina mcbride,0.419,260387,0.637,0.0,0.13,-5.552,1,i just call you mine,32,0.0328,148.134,0.212,2009.0,pre_ai
11,0.054,I Look To You,whitney houston,0.714,204267,0.747,0.0,0.0845,-4.134,0,million dollar bill,53,0.111,119.899,0.765,2009.0,pre_ai
14,0.717,I Look To You,whitney houston,0.55,265613,0.373,0.0,0.096,-6.31,1,i look to you,55,0.0286,101.84,0.101,2009.0,pre_ai
47,0.312,Just Whitney,whitney houston,0.679,255733,0.708,0.0,0.0878,-3.844,1,one of those days,47,0.0818,91.983,0.82,2002.0,pre_ai
52,0.612,Just Whitney,whitney houston,0.544,280427,0.593,6.75e-06,0.146,-5.887,1,try it on my own,52,0.0362,135.877,0.139,2002.0,pre_ai
7,0.106,All of Me,estelle,0.565,252013,0.717,0.0,0.143,-4.623,0,thank you,39,0.06,83.916,0.421,2011.0,pre_ai
31,0.171,Shine,estelle,0.727,284733,0.729,0.0,0.07,-2.99,1,american boy,27,0.326,117.932,0.512,2008.0,pre_ai
45,0.0011,Young the Giant,young the giant,0.488,244400,0.909,1.02e-05,0.456,-6.591,1,my body,49,0.0929,129.774,0.643,2011.0,pre_ai
47,0.0343,Young the Giant,young the giant,0.534,249520,0.721,6.24e-06,0.115,-7.307,0,cough syrup,54,0.0417,128.978,0.225,2011.0,pre_ai
2,0.00537,Hell Is What You Make It,breathe carolina,0.662,210200,0.819,0.0,0.0498,-4.609,1,blackout,52,0.124,122.951,0.801,2011.0,pre_ai
8,0.193,My Life II...The Journey Continues (Act 1) [Deluxe Version],mary j. blige,0.693,241853,0.676,8.18e-06,0.126,-5.024,0,mr. wrong,51,0.15,143.058,0.461,2011.0,pre_ai
41,0.0347,Growing Pains,mary j. blige,0.794,210587,0.589,3.73e-05,0.0795,-4.49,1,work that,28,0.083,93.11,0.592,2007.0,pre_ai
43,0.0354,Growing Pains,mary j. blige,0.923,242133,0.792,0.000613,0.1,-3.633,0,just fine,51,0.114,123.035,0.548,2007.0,pre_ai
89,0.000215,Love & Life,mary j. blige,0.631,247680,0.79,0.000122,0.054,-6.066,0,ooh!,19,0.0329,93.079,0.281,2003.0,pre_ai
154,0.148,No More Drama,mary j. blige,0.921,265867,0.557,2.08e-05,0.0823,-3.92,0,family affair,25,0.0457,92.903,0.964,2001.0,pre_ai
158,0.566,No More Drama,mary j. blige,0.663,326573,0.835,0.000143,0.0768,-6.879,0,no more drama,21,0.127,97.894,0.658,2001.0,pre_ai
159,0.198,No More Drama,mary j. blige,0.364,276373,0.655,0.0,0.334,-7.01,1,rainy dayz,42,0.194,83.082,0.569,2001.0,pre_ai
204,0.199,Stronger With Each Tear,mary j. blige,0.857,193880,0.674,0.0,0.243,-6.29,1,the one,3,0.26,104.088,0.359,2005.0,pre_ai
208,0.136,Stronger With Each Tear,mary j. blige,0.444,203413,0.728,0.0,0.44,-3.628,0,i am,4,0.219,169.485,0.529,2006.0,pre_ai
269,0.0663,The Breakthrough,mary j. blige,0.599,237493,0.565,0.0,0.207,-4.663,0,take me as i am,44,0.0334,82.251,0.576,2006.0,pre_ai
272,0.131,The Breakthrough,mary j. blige,0.745,201213,0.739,1.23e-06,0.101,-4.461,0,mjb da mvp,47,0.083,100.002,0.481,2005.0,pre_ai
19,0.00557,MDNA (Deluxe Version),madonna,0.68,202760,0.885,0.000704,0.377,-4.36,1,give me all your luvin',35,0.0382,144.998,0.879,2012.0,pre_ai
76,0.0438,American Life,madonna,0.787,297840,0.583,0.0,0.282,-7.16,0,american life,45,0.176,101.96,0.706,2003.0,pre_ai
98,0.0039,Confessions on a Dance Floor,madonna,0.649,337733,0.647,0.161,0.0686,-7.695,0,hung up,69,0.0452,125.02,0.405,2005.0,pre_ai
100,0.00121,Confessions on a Dance Floor,madonna,0.589,281880,0.877,0.013,0.169,-6.229,0,sorry,58,0.046,132.971,0.443,2006.0,pre_ai
156,0.0933,Hard Candy,madonna,0.837,287907,0.954,0.000405,0.143,-3.512,0,give it 2 me,56,0.0414,127.019,0.972,2008.0,pre_ai
260,0.00132,Music,madonna,0.734,224240,0.833,0.0824,0.2,-8.166,1,music,58,0.0644,119.847,0.862,2000.0,pre_ai
266,0.0502,Music,madonna,0.699,280973,0.618,0.000925,0.0914,-7.338,1,don't tell me,54,0.0594,99.965,0.679,2000.0,pre_ai
267,0.201,Music,madonna,0.67,283893,0.627,0.00161,0.154,-9.497,1,what it feels like for a girl,45,0.0478,104.988,0.582,2001.0,pre_ai
270,0.316,Music,madonna,0.634,271853,0.674,0.0,0.139,-9.75,0,american pie,60,0.037,124.001,0.523,2000.0,pre_ai
2,0.141,Dutty Rock,sean paul,0.778,228000,0.761,4.61e-05,0.0441,-5.529,1,gimme the light,59,0.0525,107.288,0.923,2002.0,pre_ai
3,0.0811,Dutty Rock,sean paul,0.757,232507,0.78,0.0,0.113,-5.038,1,like glue,62,0.319,97.917,0.59,2002.0,pre_ai
4,0.615,Dutty Rock,sean paul,0.735,211666,0.824,0.0,0.158,-4.143,0,get busy,73,0.036,100.202,0.726,2002.0,pre_ai
9,0.102,Dutty Rock,sean paul,0.765,273360,0.666,0.0,0.116,-5.384,1,i'm still in love with you,69,0.172,87.002,0.756,2004.0,pre_ai
36,0.0299,Imperial Blaze,sean paul,0.875,211480,0.843,0.0,0.0552,-3.292,0,so fine,19,0.246,136.974,0.586,2009.0,pre_ai
55,0.271,Live at The Palm Room,sean paul,0.416,219617,0.906,0.0,0.378,-5.885,1,got 2 luv u,31,0.332,87.965,0.565,2011.0,pre_ai
59,0.282,Live at The Palm Room,sean paul,0.434,221188,0.933,0.0,0.382,-5.227,0,she doesn't mind,27,0.308,125.402,0.342,2011.0,pre_ai
60,0.531,Live at The Palm Room,sean paul,0.621,221354,0.931,0.0,0.722,-5.331,1,temperature,32,0.224,129.507,0.643,2006.0,pre_ai
65,0.597,Live at The Palm Room,sean paul,0.653,195957,0.94,0.0,0.424,-4.703,0,we be burnin',22,0.347,122.21,0.527,2005.0,pre_ai
86,0.00831,Reggae Tribute To Sean Paul,sean paul,0.835,212907,0.482,0.0,0.117,-10.261,1,give it up to me,12,0.0837,95.994,0.196,2006.0,pre_ai
26,4.93e-05,The Sound of Madness (Deluxe Edition),shinedown,0.328,233987,0.939,0.0065,0.337,-1.654,0,sound of madness,53,0.0423,185.971,0.329,2008.0,pre_ai
27,0.00107,The Sound of Madness (Deluxe Edition),shinedown,0.46,222067,0.796,0.0,0.106,-4.501,0,second chance,52,0.0333,100.011,0.182,2008.0,pre_ai
29,0.0013,The Sound of Madness (Deluxe Edition),shinedown,0.319,253600,0.781,0.0,0.0944,-3.496,1,the crow & the butterfly,43,0.0329,149.002,0.238,2008.0,pre_ai
30,0.000347,The Sound of Madness (Deluxe Edition),shinedown,0.449,226640,0.956,0.0,0.325,-4.011,0,if you only knew,45,0.0398,97.011,0.321,2008.0,pre_ai
41,0.00044,Us and Them (Deluxe Edition),shinedown,0.524,213933,0.816,0.0,0.0777,-3.49,0,save me,57,0.0308,116.026,0.252,2005.0,pre_ai
42,5.51e-05,Us and Them (Deluxe Edition),shinedown,0.55,234053,0.921,0.000214,0.0999,-4.606,0,i dare you,52,0.0312,107.013,0.354,2005.0,pre_ai
65,9.03e-05,Amaryllis,shinedown,0.519,242747,0.969,0.0,0.111,-2.34,0,bully,60,0.0662,77.011,0.48,2008.0,pre_ai
38,0.00436,Carrying On,montgomery gentry,0.67,260133,0.823,0.000192,0.318,-10.592,1,she couldn't change me,42,0.033,117.44,0.787,2001.0,pre_ai
73,0.002,My Town,montgomery gentry,0.517,265733,0.901,0.0,0.336,-5.681,1,my town,39,0.0508,93.834,0.547,2002.0,pre_ai
98,0.368,Some People Change,montgomery gentry,0.578,196707,0.471,0.0,0.159,-7.27,1,lucky man,51,0.0289,133.061,0.532,2007.0,pre_ai
103,0.0504,Some People Change,montgomery gentry,0.592,217947,0.795,6.35e-06,0.0852,-6.13,1,what do ya think about that,57,0.0291,157.067,0.705,2006.0,pre_ai
15,0.0787,I Remember Me,jennifer hudson,0.699,250373,0.718,0.0,0.0716,-3.9,0,spotlight,6,0.0539,108.978,0.686,2008.0,pre_ai
18,0.209,Jennifer Hudson,jennifer hudson,0.567,216387,0.777,0.0,0.106,-3.447,1,if this isn't love,46,0.0448,129.86,0.403,2009.0,pre_ai
154,0.168,Doggumentary,snoop dogg,0.498,230156,0.875,0.0,0.028,-5.602,0,boom,0,0.399,103.735,0.397,2011.0,pre_ai
272,0.0216,Live At Coachella (2012),snoop dogg,0.323,100545,0.457,0.0,0.89,-19.661,1,i wanna rock,10,0.108,96.47,0.575,2010.0,pre_ai
274,0.0472,Live At Coachella (2012),snoop dogg,0.514,197172,0.351,0.0,0.365,-20.921,0,drop it like it's hot,18,0.28,91.944,0.306,2004.0,pre_ai
308,0.0277,Malice 'N Wonderland,snoop dogg,0.59,256547,0.735,0.0,0.0818,-4.924,1,gangsta luv,0,0.297,102.076,0.398,2009.0,pre_ai
368,0.28,Paid Tha Cost To Be Da Bo$$,snoop dogg,0.799,280560,0.679,0.0,0.201,-6.13,1,from tha chuuuch to da palace,32,0.246,96.957,0.648,2002.0,pre_ai
372,0.246,Paid Tha Cost To Be Da Bo$$,snoop dogg,0.907,298307,0.695,0.0,0.0808,-6.268,0,beautiful,61,0.135,101.007,0.961,2002.0,pre_ai
417,0.399,R&G (Rhythm & Gangsta): The Masterpiece,snoop dogg,0.927,280680,0.61,0.0209,0.267,-4.738,0,let's get blown,45,0.207,105.943,0.675,2004.0,pre_ai
425,0.0374,R&G (Rhythm & Gangsta): The Masterpiece,snoop dogg,0.933,236480,0.701,3.74e-05,0.144,-5.603,1,signs,49,0.173,112.965,0.612,2004.0,pre_ai
532,0.151,Tha Last Meal,snoop dogg,0.87,223000,0.653,0.0,0.303,-4.353,1,lay low,52,0.326,94.84,0.755,2000.0,pre_ai
1,0.00213,Sorry For Party Rocking (Deluxe Explicit Version),lmfao,0.6,203973,0.877,0.0,0.413,-4.351,1,sorry for party rocking,11,0.165,133.998,0.55,2012.0,pre_ai
3,0.1,Sorry For Party Rocking (Deluxe Explicit Version),lmfao,0.707,199480,0.861,0.0,0.191,-4.225,1,sexy and i know it,15,0.316,130.021,0.795,2011.0,pre_ai
55,0.00645,Party Rock,lmfao,0.616,210560,0.811,2.17e-06,0.426,-6.573,0,la la la,52,0.118,128.026,0.575,2009.0,pre_ai
59,0.0118,Party Rock,lmfao,0.823,222133,0.826,1.93e-06,0.205,-2.055,1,shots,64,0.0514,127.996,0.187,2009.0,pre_ai
273,0.491,Na Balada,michel telo,0.613,165625,0.945,0.0,0.907,-4.245,1,ai se eu te pego,4,0.0896,96.035,0.852,2011.0,pre_ai
18,0.000951,Big Time Rush,big time rush,0.54,212813,0.909,0.0,0.145,-4.732,1,halfway there,9,0.0545,142.975,0.365,2010.0,pre_ai
25,0.0508,Big Time Rush,big time rush,0.674,216133,0.898,0.0,0.189,-4.718,0,boyfriend,8,0.0908,83.251,0.643,2009.0,pre_ai
29,0.0041,Big Time Rush,big time rush,0.621,192933,0.924,0.0,0.154,-3.759,0,windows down,9,0.0662,129.953,0.859,2012.0,pre_ai
84,0.0219,Progression 2: A Young Texas Playa,kirko bangz,0.454,138693,0.639,0.0,0.118,-8.566,0,drank in my cup,18,0.323,132.924,0.274,2011.0,pre_ai
2,0.299,Away From The World (Deluxe Edition),dave matthews band,0.633,268717,0.442,2.88e-06,0.0912,-9.394,1,mercy,33,0.0301,96.007,0.322,2012.0,pre_ai
16,0.157,Big Whiskey and the GrooGrux King (Deluxe Edition),dave matthews band,0.587,266627,0.943,0.0,0.248,-3.277,1,funny the way it is,35,0.0346,103.013,0.747,2009.0,pre_ai
60,0.5,Busted Stuff,dave matthews band,0.444,231867,0.583,0.15,0.105,-8.121,1,where are you going,54,0.0259,97.492,0.258,2002.0,pre_ai
160,0.00582,Everyday,dave matthews band,0.578,216293,0.86,0.0,0.246,-6.011,1,i did it,34,0.0366,108.051,0.512,2001.0,pre_ai
162,0.0471,Everyday,dave matthews band,0.406,242000,0.73,0.0,0.229,-6.278,1,the space between,60,0.0315,170.032,0.207,2001.0,pre_ai
760,0.00192,Stand Up,dave matthews band,0.692,275053,0.822,0.00206,0.0819,-4.315,1,american baby,48,0.0349,120.741,0.856,2005.0,pre_ai
63,0.0182,"Hurry Up, We're Dreaming",m83.,0.507,243960,0.729,1.4e-06,0.0658,-5.399,0,midnight city,56,0.0393,105.013,0.272,2011.0,pre_ai
1,0.00165,Battle Born (Deluxe Edition),the killers,0.389,243787,0.85,0.00745,0.0849,-3.942,1,runaways,46,0.0416,121.764,0.159,2012.0,pre_ai
16,0.00132,Day & Age (Bonus Tracks),the killers,0.557,245373,0.8,0.0012,0.0906,-8.477,1,human,73,0.0601,135.47,0.582,2008.0,pre_ai
17,0.00257,Day & Age (Bonus Tracks),the killers,0.525,284547,0.904,0.000648,0.12,-5.488,1,spaceman,62,0.0532,151.988,0.803,2008.0,pre_ai
52,0.00119,Hot Fuss,the killers,0.355,222200,0.918,0.0,0.0971,-4.36,1,mr. brightside,76,0.0746,148.114,0.24,2003.0,pre_ai
54,6.78e-05,Hot Fuss,the killers,0.502,197280,0.972,0.000702,0.0627,-3.96,0,somebody told me,68,0.0793,138.019,0.729,2004.0,pre_ai
55,0.00164,Hot Fuss,the killers,0.552,301747,0.71,5.07e-06,0.116,-6.925,1,all these things that i've done,60,0.0425,118.276,0.206,2004.0,pre_ai
84,0.000152,Sam's Town,the killers,0.467,220427,0.988,0.0484,0.28,-3.313,1,when you were young,76,0.112,130.435,0.321,2006.0,pre_ai
87,0.00572,Sam's Town,the killers,0.543,246840,0.917,7.76e-05,0.104,-3.391,1,read my mind,69,0.0444,132.246,0.329,2007.0,pre_ai
95,0.000781,Sawdust,the killers,0.642,247240,0.805,0.579,0.393,-7.238,1,shadowplay,56,0.0476,145.029,0.352,2007.0,pre_ai
44,0.0829,American Ride,toby keith,0.519,165693,0.907,1.57e-06,0.325,-2.681,1,american ride,59,0.0665,174.085,0.794,2009.0,pre_ai
112,0.287,Clancy's Tavern,toby keith,0.535,223387,0.56,0.0,0.209,-6.586,1,red solo cup,66,0.0901,164.17,0.785,2011.0,pre_ai
142,0.0211,Honkytonk University,toby keith,0.642,214920,0.715,5.27e-05,0.171,-5.17,1,honkytonk u,32,0.0272,113.014,0.553,2005.0,pre_ai
143,0.275,Honkytonk University,toby keith,0.679,227840,0.842,0.0,0.135,-4.364,1,as good as i once was,67,0.0376,119.013,0.72,2005.0,pre_ai
145,0.509,Honkytonk University,toby keith,0.738,177240,0.663,5.39e-05,0.114,-6.58,1,big blue note,27,0.03,115.29,0.792,2005.0,pre_ai
162,0.479,How Do You Like Me Now?!,toby keith,0.431,223467,0.641,7.02e-05,0.251,-7.522,1,you shouldn't kiss me like this,45,0.0332,168.824,0.33,2000.0,pre_ai
167,0.168,Pull My Chain,toby keith,0.765,183960,0.87,0.0,0.125,-5.191,1,i wanna talk about me,58,0.0499,106.06,0.684,2001.0,pre_ai
193,0.133,That Don't Make Me a Bad Guy,toby keith,0.551,216627,0.919,8.36e-05,0.0637,-3.895,1,god love her,52,0.0529,125.025,0.432,2008.0,pre_ai
194,0.205,That Don't Make Me a Bad Guy,toby keith,0.405,218267,0.744,0.0112,0.0865,-3.791,0,lost you anyway,26,0.034,150.225,0.367,2008.0,pre_ai
199,0.374,That Don't Make Me a Bad Guy,toby keith,0.458,239507,0.621,0.0,0.0999,-4.553,1,she never cried in front of me,44,0.0306,145.904,0.34,2008.0,pre_ai
21,0.00307,welcome to: OUR HOUSE (Deluxe Version),slaughterhouse,0.832,237573,0.683,0.0314,0.0643,-4.855,1,throw that,6,0.0606,149.974,0.399,2012.0,pre_ai
24,4.5e-05,Welcome Reality,nero,0.489,257360,0.952,0.00639,0.469,-4.372,0,promises,52,0.0616,143.935,0.293,2011.0,pre_ai
0,0.00381,Push And Shove (Deluxe),no doubt,0.706,360867,0.789,0.00374,0.206,-6.179,1,settle down,41,0.0415,104.0,0.26,2012.0,pre_ai
35,0.0687,Return Of Saturn,no doubt,0.585,256267,0.843,1.21e-06,0.188,-5.144,1,simple kind of life,26,0.0371,119.997,0.48,2000.0,pre_ai
50,0.0136,Rock Steady,no doubt,0.772,242587,0.665,0.012,0.0905,-3.947,1,hella good,51,0.0349,115.138,0.838,2001.0,pre_ai
51,0.0618,Rock Steady,no doubt,0.705,207040,0.872,0.0,0.227,-3.557,0,hey baby,54,0.126,93.628,0.75,2001.0,pre_ai
53,0.235,Rock Steady,no doubt,0.729,302720,0.731,1.35e-06,0.391,-4.823,1,underneath it all,59,0.0682,138.204,0.838,2002.0,pre_ai
57,0.189,Rock Steady,no doubt,0.691,240467,0.61,2.38e-05,0.0885,-7.023,1,running,43,0.0275,113.127,0.363,2001.0,pre_ai
47,0.00847,Never Trust A Happy Song,grouplove,0.56,218013,0.936,0.0,0.161,-5.835,1,tongue tied,43,0.0439,112.96,0.371,2011.0,pre_ai
2,0.00237,21st Century Breakdown (Deluxe pre-order),green day,0.559,191787,0.955,7.06e-05,0.0566,-3.924,1,know your enemy,9,0.0412,129.98,0.957,2009.0,pre_ai
15,0.048,21st Century Breakdown (Deluxe pre-order),green day,0.26,322040,0.719,0.0,0.454,-4.765,1,21 guns,10,0.0364,159.072,0.419,2009.0,pre_ai
22,2.53e-05,American Idiot (Deluxe),green day,0.381,174320,0.984,6.91e-05,0.27,-2.42,1,american idiot,63,0.0638,186.081,0.81,2004.0,pre_ai
28,0.023,American Idiot (Deluxe),green day,0.546,285653,0.814,0.0,0.0972,-5.146,1,wake me up when september ends,57,0.0314,104.98,0.146,2004.0,pre_ai
274,0.00605,¡UNO!,green day,0.427,303293,0.773,4.02e-06,0.0396,-4.222,1,oh love,59,0.115,171.806,0.695,2012.0,pre_ai
66,0.0214,Woman To Woman (Deluxe Version),keyshia cole,0.61,229427,0.622,0.0,0.28,-5.814,0,enough of no love,15,0.136,86.954,0.467,2012.0,pre_ai
115,0.0392,A Different Me,keyshia cole,0.626,291240,0.59,0.0,0.254,-5.547,0,playa cardz right,8,0.0366,86.078,0.192,2006.0,pre_ai
124,0.202,Just Like You,keyshia cole,0.804,238360,0.716,0.0,0.175,-5.13,1,let it go,9,0.21,94.953,0.791,2007.0,pre_ai
129,0.26,Just Like You,keyshia cole,0.38,328373,0.527,0.0,0.3,-4.617,0,i should have cheated,11,0.0533,92.636,0.365,2005.0,pre_ai
130,0.231,Just Like You,keyshia cole,0.421,260013,0.747,0.0,0.119,-4.438,0,i remember,11,0.0538,129.158,0.289,2007.0,pre_ai
132,0.0744,Just Like You,keyshia cole,0.573,232880,0.739,0.0,0.0939,-3.615,0,heaven sent,15,0.0465,79.2,0.385,2007.0,pre_ai
142,0.303,The Way It Is,keyshia cole,0.484,198813,0.697,0.0,0.384,-4.139,0,i changed my mind,21,0.116,93.037,0.59,2004.0,pre_ai
146,0.0474,The Way It Is,keyshia cole,0.692,255173,0.517,0.0,0.098,-4.271,0,love,28,0.0286,116.688,0.334,2005.0,pre_ai
0,0.0134,Love and Theft,love and theft,0.656,186627,0.696,0.0,0.0753,-5.917,1,angel eyes,64,0.0261,108.015,0.966,2011.0,pre_ai
23,0.142,World Wide Open,love and theft,0.592,229760,0.812,0.0,0.14,-4.334,0,runaway,47,0.0399,140.486,0.577,2009.0,pre_ai
1,0.0136,North (Deluxe),matchbox twenty,0.672,232320,0.875,0.0,0.279,-3.728,1,she's so mean,59,0.0378,118.014,0.676,2012.0,pre_ai
18,0.427,Mad Season,matchbox twenty,0.544,274933,0.659,1.33e-06,0.126,-7.191,1,if you're gone,66,0.0298,109.933,0.361,2000.0,pre_ai
19,0.13,Mad Season,matchbox twenty,0.278,302107,0.87,0.0,0.286,-5.368,1,mad season,44,0.0547,171.992,0.577,2000.0,pre_ai
22,0.0404,Mad Season,matchbox twenty,0.518,256133,0.83,3.85e-06,0.375,-6.814,0,bent,54,0.0386,95.468,0.527,2000.0,pre_ai
28,0.0187,More Than You Think You Are,matchbox twenty,0.541,219360,0.833,0.0,0.143,-4.647,0,disease,41,0.0583,115.052,0.84,2002.0,pre_ai
29,0.0134,More Than You Think You Are,matchbox twenty,0.319,234427,0.732,0.0,0.658,-4.475,1,bright lights,51,0.0436,80.195,0.2,2003.0,pre_ai
30,0.0298,More Than You Think You Are,matchbox twenty,0.256,228707,0.788,0.0,0.707,-5.263,0,unwell,54,0.0403,80.718,0.429,2003.0,pre_ai
7,0.019,Two Eleven (Deluxe Version),brandy,0.761,246213,0.413,0.0,0.0829,-8.104,1,put it down,46,0.195,141.056,0.595,2012.0,pre_ai
58,0.358,Full Moon,brandy,0.692,248933,0.656,0.0029,0.0929,-4.81,0,full moon,57,0.151,105.994,0.629,2002.0,pre_ai
65,0.257,Full Moon,brandy,0.524,250067,0.732,0.0,0.439,-1.595,0,what about us?,39,0.355,185.932,0.736,2002.0,pre_ai
8,0.0274,Ocean Eyes (Deluxe Version),owl city,0.513,228347,0.661,0.0,0.118,-6.8,1,fireflies,44,0.0439,180.118,0.461,2009.0,pre_ai
10,0.00961,Ocean Eyes (Deluxe Version),owl city,0.582,231707,0.529,0.000554,0.113,-7.637,1,vanilla twilight,63,0.0248,166.134,0.567,2009.0,pre_ai
0,0.0279,Before I Self-Destruct (Explicit Deluxe Version),50 cent,0.411,174467,0.947,0.0,0.0769,-2.468,0,the invitation,5,0.467,84.219,0.435,2009.0,pre_ai
65,0.167,Curtis,50 cent,0.522,223720,0.934,0.000105,0.266,-4.692,1,i get money,29,0.363,125.188,0.453,2007.0,pre_ai
67,0.0897,Curtis,50 cent,0.437,247947,0.793,0.0,0.0333,-5.48,0,ayo technology,29,0.197,140.092,0.387,2007.0,pre_ai
70,0.121,Curtis,50 cent,0.631,190653,0.84,0.0,0.0501,-3.826,1,straight to the bank,26,0.416,179.402,0.483,2007.0,pre_ai
78,0.221,Curtis,50 cent,0.657,242560,0.756,0.0,0.3,-5.552,1,hustler's ambition,44,0.279,87.97,0.664,2005.0,pre_ai
83,0.341,Get Rich Or Die Tryin,50 cent,0.908,193453,0.653,0.0,0.0875,-3.933,0,in da club,17,0.35,90.004,0.805,2003.0,pre_ai
88,0.0404,Get Rich Or Die Tryin,50 cent,0.836,249373,0.746,9.84e-05,0.039,-3.315,0,p.i.m.p.,11,0.326,85.224,0.864,2003.0,pre_ai
91,0.325,Get Rich Or Die Tryin,50 cent,0.578,224373,0.802,0.000158,0.0506,-4.106,0,21 questions,13,0.306,90.488,0.898,2003.0,pre_ai
106,0.244,Get Rich Or Die Tryin',50 cent,0.892,196640,0.631,0.0,0.0235,-2.522,0,if i can't,45,0.302,93.975,0.838,2003.0,pre_ai
182,0.012,The Massacre,50 cent,0.48,255173,0.845,0.0,0.331,-4.127,0,piggy bank,52,0.303,79.374,0.872,2005.0,pre_ai
184,0.0253,The Massacre,50 cent,0.614,209107,0.574,3.2e-05,0.38,-7.961,1,candy shop,79,0.466,125.173,0.755,2005.0,pre_ai
185,0.308,The Massacre,50 cent,0.688,201827,0.733,0.0,0.159,-4.365,1,outta control,53,0.156,96.036,0.483,2005.0,pre_ai
190,0.206,The Massacre,50 cent,0.925,214227,0.659,7.88e-05,0.279,-4.763,1,disco inferno,69,0.231,97.018,0.71,2004.0,pre_ai
11,0.38,Man On The Moon II: The Legend Of Mr. Rager (Edited Version),kid cudi,0.675,294213,0.734,0.895,0.141,-8.659,1,mr. rager,0,0.0265,102.0,0.533,2010.0,pre_ai
17,0.28,Man On The Moon II: The Legend Of Mr. Rager (Explicit Version),kid cudi,0.78,235293,0.72,0.597,0.132,-5.914,0,scott mescudi vs. the world,24,0.0278,108.686,0.583,2010.0,pre_ai
21,0.829,Man On The Moon II: The Legend Of Mr. Rager (Explicit Version),kid cudi,0.672,260200,0.403,0.823,0.272,-9.809,0,marijuana,26,0.0273,140.978,0.54,2010.0,pre_ai
45,0.261,Man On The Moon: The End Of Day (Deluxe),kid cudi,0.933,216413,0.718,2.04e-05,0.12,-5.165,0,make her say,57,0.0815,99.094,0.438,2009.0,pre_ai
67,0.00298,Indicud,kid cudi,0.651,228027,0.947,0.0,0.401,-3.186,1,just what i am,59,0.119,140.004,0.427,2012.0,pre_ai
69,0.0397,Indicud,kid cudi,0.721,256240,0.613,0.0205,0.116,-7.564,1,king wizard,50,0.104,139.989,0.337,2013.0,pre_ai
1,0.00119,Almeria (Deluxe),lifehouse,0.525,285120,0.63,0.0,0.146,-6.673,1,between the raindrops,57,0.0317,106.978,0.236,2012.0,pre_ai
16,0.00064,Smoke & Mirrors (Deluxe Edition),lifehouse,0.542,195307,0.916,0.0,0.18,-4.84,0,halfway gone,12,0.0444,125.038,0.469,2009.0,pre_ai
18,0.139,Smoke & Mirrors (Deluxe Edition),lifehouse,0.442,181280,0.418,4.1e-06,0.112,-10.808,0,from where you are,10,0.0262,87.841,0.336,2007.0,pre_ai
47,0.103,Lifehouse,lifehouse,0.456,195493,0.432,0.0,0.176,-7.682,1,you and me,77,0.0266,139.909,0.391,2005.0,pre_ai
58,0.000966,No Name Face,lifehouse,0.537,216360,0.858,0.0,0.0812,-4.903,1,hanging by a moment,62,0.0349,124.599,0.502,2000.0,pre_ai
84,0.000244,Stanley Climbfall,lifehouse,0.455,291600,0.901,0.000238,0.0555,-3.477,1,spin,17,0.0563,134.707,0.385,2002.0,pre_ai
97,2.51e-05,Who We Are,lifehouse,0.442,203640,0.953,0.0,0.199,-2.214,1,first time,30,0.0535,130.683,0.506,2007.0,pre_ai
98,0.00544,Who We Are,lifehouse,0.439,207240,0.875,0.0,0.179,-4.161,1,whatever it takes,37,0.0299,150.044,0.523,2007.0,pre_ai
100,0.0882,Who We Are,lifehouse,0.536,286480,0.705,0.0,0.192,-5.732,1,broken,41,0.0396,130.638,0.482,2007.0,pre_ai
12,0.0203,Jesus Piece (Deluxe),game,0.703,288640,0.68,0.0,0.151,-7.706,1,celebration,27,0.234,147.929,0.596,2012.0,pre_ai
42,0.0922,The R.E.D. Album (Explicit Version),game,0.405,229480,0.889,0.0,0.446,-3.303,1,red nation,18,0.317,82.918,0.338,2011.0,pre_ai
3,0.00919,The Lateness Of the Hour (Deluxe Edition),alex clare,0.576,256587,0.716,1.78e-06,0.113,-4.245,0,too close,28,0.0414,126.074,0.252,2011.0,pre_ai
0,0.0338,Gossamer,passion pit,0.566,264493,0.755,0.0,0.315,-5.526,1,take a walk,5,0.0368,101.006,0.445,2012.0,pre_ai
3,0.0209,Turtleneck & Chain (Edited Version),the lonely island,0.533,187747,0.759,1.03e-06,0.0464,-5.244,1,jack sparrow,36,0.324,193.883,0.354,2011.0,pre_ai
